village_bps_code,sanitation,popdens
3275010009,not available,18918.1177108195
3275010010,not available,16814.7213933131
3275010011,not available,19069.3418679093
3275010012,not available,17451.9255340915
3275011001,not available,100337.186017805
3275011002,not available,11756.8639684804
3275011003,not available,9165.83731331107
3275011004,not available,14149.5999153641
3275011006,not available,13684.6152740547
3275012001,not available,13439.3399280695
3275012002,not available,14817.8539182121
3275012003,not available,155585.536243617
3275012004,not available,17065.6206955389
3275020001,not available,10060.0708588288
3275020002,not available,12553.8798195911
3275020003,not available,13343.1289567622
3275020004,not available,12612.4425742703
3275020005,not available,11341.0392962178
3275020006,not available,16694.1083705811
3275030001,available,10902.3009898773
3275030002,available,9364.3708905385
3275030003,not available,12998.6739715157
3275030004,not available,13640.7742396946
3275031001,not available,10639.9393077525
3275031002,not available,11632.5633222261
3275031003,not available,12475.9331653989
3275031004,not available,10429.4402010673
3275040005,available,14646.7260760967
3275040006,available,152041.28502316299
3275040007,not available,15092.7916937036
3275040008,not available,15143.7470712147
3275041001,not available,138693.309061125
3275041002,not available,14075.5750100549
3275041003,not available,16075.1104444183
3275041004,not available,16136.7796660719
3275050001,not available,14568.5865364509
3275050002,not available,161730.136882767
3275050003,not available,14856.1183435364
3275050004,not available,14819.2893679558
3275050007,available,165646.573429268
3275060001,available,15877.5466419491
3275060002,not available,17085.2233601372
3275060003,not available,16437.3667382929
3275060005,not available,190293.174330569
3275060008,not available,14398.1052827909
3275061001,available,14105.0456729591
3275061002,available,15276.6802442415
3275061003,not available,14162.5531440806
3275061004,not available,16875.7948483624
3275070001,available,15111.5093040248
3275070002,not available,14886.4770906275
3275070003,not available,15513.8850105773
3275070004,not available,11458.5999302763
3275070005,not available,12337.8199694091
3275070006,not available,10808.4335120997
3276010003,not available,11980.0979481519
3276010004,not available,11361.0685097921
3276010005,not available,11502.2293518027
3276010006,not available,128551.165073094
3276010007,not available,9016.11931303101
3276010013,not available,12613.039784564
3276010014,not available,11859.2864356017
3276011001,not available,11118.5489549964
3276011002,not available,11765.7871916828
3276011003,not available,11341.5292753839
3276011004,not available,11728.3300460789
3276011005,not available,92788.7419456057
3276011006,not available,12517.0103236281
3276011007,not available,13169.8634369065
3276020006,not available,139016.099402652
3276020007,not available,12728.778624621
3276020008,not available,15033.6843608537
3276020009,not available,14025.979540034
3276020010,not available,152546.203556756
3276020011,available,13964.1194439227
3276021001,not available,9778.24496606005
3276021002,not available,13992.1185503087
3276021003,not available,12545.4612404411
3276021004,not available,13372.6367213121
3276021005,not available,13333.8199587024
3276030006,available,13474.0086124829
3276030007,available,10486.5337731255
3276030008,not available,14113.1434199754
3276030009,available,15794.9849817149
3276030010,available,15005.7583518059
3276030011,available,8266.27398941676
3276031001,not available,11909.5274565132
3276031002,not available,6877.44556279505
3276031003,not available,12214.9798656896
3276031004,not available,13237.8999874598
3276031005,available,16518.2705730926
3276040007,available,13812.8690664015
3276040009,available,11951.5277039119
3276040010,available,15435.2998620768
3276040011,available,17143.2412823108
3276040012,available,17005.0834843035
3276040013,available,15726.7080560119
3276041001,not available,9306.86306099341
3276041002,available,5875.08831491807
3276041004,not available,58335.867950862
3276041005,not available,12015.5646436532
3276041006,available,14208.1372281681
3276041007,available,15533.2042117461
3276050001,available,15872.0591675397
3276050002,available,16399.8339881579
3276050003,available,13058.7589795482
3276050004,not available,111763.574524789
3276050005,not available,11479.3934167862
3276050006,not available,153424.04687905
3276060001,available,12806.7250551588
3276060002,available,12810.3724567443
3276060003,not available,12156.6986864087
3276060004,not available,13707.0697611756
3276061001,available,17409.326031759
3276061002,not available,142697.926236544
3276061003,not available,14268.4180988304
3276061004,available,15194.9113344611
3277010001,available,19720.968765248
3277010002,available,197578.244979922
3277010003,available,19490.286536093
3277010004,available,15466.5999601345
3277010005,not available,7545.61955167163
3277020001,not available,18851.4318917083
3277020002,available,20818.4052606289
3277020003,available,21447.0376460044
3277020004,available,16297.5816812115
3277020005,not available,5933.97307189084
3277020006,available,20409.19827753
3277030001,not available,18155.2906143527
3277030002,not available,17129.2816242835
3277030003,available,14104.0285493016
3277030004,not available,6788.15759912552
3278010001,available,999.92289477442
3278010002,available,8713.16182919463
3278010003,available,1739.30692339367
3278010004,available,22349.0430020281
3278010005,available,2659.43644392435
3278010006,available,3490.46821304998
3278010007,available,3652.82628763904
3278010008,available,2812.52509623441
3278010009,not available,4288.76662494289
3278010010,available,6491.47346609589
3278020001,available,32307.6452742857
3278020002,not available,9685.62947125912
3278020003,not available,7765.96159935195
3278020004,not available,22361.839358498
3278020005,available,6898.49743755869
3278020006,not available,4394.2702164243
3278020007,not available,27580.396964052
3278020008,not available,34079.8805447115
3278030001,available,43825.1982874129
3278030002,available,24576.6479161356
3278030003,available,2773.69005440056
3278030004,available,3970.20183153061
3278030005,available,4928.0538127161
3278030006,available,4559.16139122152
3278030007,available,3276.41445521604
3278030008,available,6244.100553447
3278030009,available,4266.88341181392
3278031001,not available,47875.0015607306
3278031002,not available,4552.32628572279
3278031003,available,2874.74883434492
3278031004,not available,2997.11037844252
3278031005,not available,2463.81213711512
3278031006,not available,1889.83974335344
3278040001,available,8462.1423806913
3278040002,available,8786.04013684211
3278040003,available,12536.4802348797
3278040004,available,11836.2648541995
3278040005,available,8887.41816467487
3278050001,not available,8221.72158787879
3278050002,available,9631.35725154122
3278050003,not available,9541.19225193015
3278050004,not available,12967.7088287668
3278050005,available,11109.2650673153
3278050006,available,10524.3307715249
3278060001,available,3243.43758419497
3278060002,not available,3058.30965699396
3278060003,available,6064.75423931979
3278060004,available,4675.59165102651
3278060005,available,4752.24305560689
3278060006,not available,4882.25527023774
3278060007,available,4076.21136511936
3278060008,available,3298.84895044577
3278070005,not available,9178.79420699677
3278070006,available,4677.98681759278
3278070007,not available,5845.80528171348
3278070008,not available,5744.4357485169
3278070012,not available,3986.82648059272
3278070013,not available,4489.06369723471
3278071001,not available,5757.94610241277
3278071002,not available,5329.43738645833
3278071003,not available,2397.03875070511
3278071004,not available,1805.73042131352
3278071005,not available,22811.0218569097
3278071006,available,3610.59190454904
3278071007,not available,2387.95171218054
3278080001,available,9611.70534630396
3278080002,available,8263.45351460142
3278080003,available,5113.70303945965
3278080004,available,6400.60500485999
3279010001,not available,893.46966669851
3279010002,not available,1151.28084759943
3279010003,not available,845.70068803094
3279010004,not available,2749.09150936385
3279010005,not available,5215.26358045431
3279010006,not available,5155.75120955644
3279010007,not available,1463.27080031733
3279020001,not available,1736.44546536388
3279020002,not available,1282.08759106221
